Actual,Predicted
295000.0,294118.61363636365
350000.0,499159.25
522954.0,427416.85
303725.0,311387.8383333333
545000.0,526400.8333333334
479000.0,427243.845
350000.0,221079.22125
620000.0,559033.5
235000.0,285318.5
550000.0,823333.6666666665
360000.0,334257.81166666665
195000.0,276127.3333333334
332000.0,342341.08441666665
209000.0,251390.1833928571
290000.0,301660.4761904762
345000.0,418753.95
549000.0,431714.9533333333
400000.0,387405.32111111115
795000.0,850815.8333333333
290400.0,286631.51666666666
389000.0,393884.395
340000.0,313642.58
575000.0,566979.78
296500.0,344770.77666666673
195000.0,294904.1433333333
599000.0,645913.1666666666
428000.0,379621.65
159000.0,175096.9
460000.0,495606.0119047619
189000.0,188769.51
310000.0,410298.8
85000.0,114713.0
364000.0,355142.50952380954
269000.0,284950.5333333333
340000.0,336617.295
317700.0,332808.13
181000.0,192300.32214285716
685000.0,649190.11
1360000.0,735540.5
119000.0,146489.95
705000.0,684765.3571428572
199000.0,270004.385
595000.0,343804.72
435000.0,407228.15
235000.0,226353.4523809524
233300.0,235458.44666666668
150000.0,135950.0
410000.0,411730.97
303990.0,367471.0333333334
379800.0,380450.9166666666
374000.0,423253.03530303016
1838000.0,1936050.0
220000.0,141087.5
353567.0,329976.92583333334
245000.0,208150.1666666667
350000.0,501595.0
498000.0,647397.1466666666
435000.0,433469.34714285715
344600.0,344642.0708333333
20000.0,35369.92261904761
365000.0,542556.87
495000.0,374295.6816666667
75000.0,118462.5
279000.0,285254.285
200000.0,205621.65047619052
210000.0,238922.52875000003
549000.0,452668.75
535000.0,492882.115
190000.0,194255.0335714286
149000.0,291975.995
395000.0,401054.5
348000.0,353066.05
85000.0,115799.5
375000.0,367611.0
379000.0,339920.765
189000.0,225451.08
389000.0,357954.13
399000.0,301347.6216666667
444949.0,514391.69166666665
455000.0,503325.27
270000.0,267676.6071428572
528000.0,557320.06
299000.0,371544.8666666667
100000.0,113267.5
297540.0,352048.84858333325
365000.0,377620.26166666666
20000.0,173194.0
410000.0,407023.79960317456
399000.0,257133.5
420000.0,337852.9
419000.0,376597.725
315000.0,310167.25
885000.0,603766.025
775000.0,1381875.0
225000.0,263816.5
175000.0,205970.465
180000.0,247119.77583333332
339900.0,322114.285
177000.0,191910.0
299000.0,298217.785
439142.0,427992.315
1175000.0,859250.265
175000.0,133874.5
284162.0,281592.81415931275
543000.0,494260.93
279500.0,337318.305
610000.0,492177.765
249500.0,278401.8914404761
472000.0,521204.595
430000.0,403064.825
229000.0,126688.5
235000.0,247262.55952380944
280000.0,321865.49
997000.0,957977.0833333333
182315.0,188934.057
298000.0,331798.18937950936
579945.0,538531.6833333333
299000.0,375353.395
249000.0,410329.75
348000.0,325004.5833333333
548000.0,456192.0016666667
342000.0,324310.8833333333
980000.0,889193.2333333334
885000.0,559111.975
325030.0,287769.26166666666
185000.0,274002.75
377000.0,350519.70833333326
165000.0,209308.36633333337
245000.0,290198.2
225000.0,219820.9523809524
149000.0,238844.68
229000.0,306587.315
435000.0,476066.39
424017.0,400490.8170833334
498000.0,478499.89
270000.0,256410.81034188037
485000.0,499744.72285714286
568336.0,529816.255
349900.0,406903.14
69500.0,31541.14285714286
558471.0,565327.12
359000.0,363283.0066666667
900000.0,825651.0166666666
239000.0,264893.6921428572
115000.0,201440.0
200000.0,203611.255
412000.0,408546.41611111106
449000.0,537425.865
249000.0,300205.76
415000.0,419000.09666666674
214000.0,239739.31
495000.0,342378.82
1490000.0,680908.05
375000.0,313941.4
149000.0,193680.0
239000.0,251289.81
1290000.0,676971.0
265000.0,257162.86499999996
275000.0,399282.5
17500.0,21961.071428571428
125000.0,200732.5
25000.0,65370.63095238094
214784.0,222207.135
159000.0,234570.5
139000.0,172117.5
410000.0,425085.9666666666
245000.0,309445.485
189000.0,207034.24000000005
373000.0,381581.0
470000.0,463321.335
425000.0,376813.565
499000.0,494425.285
360000.0,321525.3695238095
470000.0,442620.1401972472
545000.0,440351.6583333334
359000.0,433496.5
450000.0,481614.2333333333
578231.0,498412.7
315000.0,320166.11
90000.0,166544.35
325000.0,262449.74
301900.0,309251.05089285714
533000.0,514031.75833333336
210000.0,224015.085
440000.0,382101.615
835000.0,726776.4
875000.0,821478.7916666667
312304.0,247845.955
145000.0,318242.775
269000.0,437296.5
427811.0,409077.0020833334
579000.0,178649.5
372000.0,383604.05666666664
650000.0,571290.835
262668.0,244944.23774242413
374000.0,365655.55
342000.0,439761.215
379000.0,420902.49
139000.0,267324.91833333333
650000.0,436950.0
502200.0,496335.78833333333
267000.0,267471.7261904761
280000.0,284365.9216666667
259000.0,417092.5
679000.0,578429.0666666667
270000.0,468830.0
247500.0,274331.4492857143
130000.0,176264.5
323972.0,321858.4310714285
115000.0,173629.495
119000.0,123081.5
675000.0,642326.5333333333
905000.0,927115.0
670000.0,355762.585
1999999.0,1044138.295
549000.0,512345.6625
335000.0,298254.45
384800.0,554961.67
463258.0,423140.7948214286
300000.0,333981.02696428576
315000.0,336979.145
240000.0,256463.0
269000.0,251931.48
387500.0,345553.09
49000.0,107096.5
285000.0,339746.83333333326
565000.0,577818.3333333331
500000.0,119610.0
799000.0,556343.36
449000.0,411992.995
229500.0,322882.3682222222
545000.0,684543.4109523809
295000.0,388440.965
432000.0,607537.4523809523
265050.0,273676.028373016
276000.0,269655.70175720606
260000.0,304398.49
180000.0,264053.99
236172.0,272519.83276251523
170000.0,359657.525
199000.0,232052.5
353000.0,363965.65416666673
575000.0,715392.5
369000.0,373173.0918253968
2550000.0,2002544.25
334882.0,305442.4366309524
315000.0,215661.55666666667
459621.0,366008.43
399000.0,383121.395
189000.0,277271.25
665000.0,552414.745
359000.0,398520.15
439000.0,469553.49
1050000.0,887177.5
249000.0,261955.1
210000.0,251260.695
149000.0,158175.0
178000.0,188180.5
290000.0,447477.0
575000.0,548122.49
299900.0,226879.53
224000.0,234723.25857142863
209000.0,236947.23642857146
507525.0,471322.57
284900.0,269871.93000000005
545000.0,488057.9
55000.0,427018.84
390000.0,549180.3
385088.0,403601.975
385000.0,430456.05
298000.0,296612.755
301000.0,309898.58375
454761.0,497624.2525
349000.0,432188.69
505000.0,536560.715
285797.0,282612.45
1678000.0,1706723.75
475000.0,410892.5
149000.0,146798.0
495000.0,687285.0
799000.0,745231.19
349000.0,300700.5
215000.0,235791.93079365083
365200.0,377224.95833333326
230000.0,224095.13
179000.0,259070.98
159000.0,324747.105
425000.0,376833.335
269900.0,274840.92833333334
275000.0,330421.2479166666
375000.0,385249.5483333333
305000.0,451922.675
349000.0,369492.925
549000.0,479913.6
314000.0,340865.5133333333
549000.0,472801.6666666666
45000.0,86610.0
129000.0,234953.32833333337
395000.0,546030.0
229000.0,242825.5
215000.0,454823.17500000005
279000.0,317603.55
299000.0,452541.37166666664
160000.0,161500.0
295000.0,299317.6516666667
638000.0,433038.04
235000.0,256886.495
525000.0,437859.25
191000.0,191541.48833333337
219000.0,293683.35
149000.0,230913.16166666665
1100000.0,1605037.5
795000.0,817255.8333333333
130000.0,186973.99
245000.0,253560.99268398265
357863.0,353923.47
189000.0,261261.65
258252.0,231835.44833333333
55000.0,64564.75
369000.0,357120.8
288000.0,292323.8716666667
370000.0,320350.8333333333
299500.0,345343.0
302500.0,293957.8988095238
70000.0,114289.5
265000.0,274496.11333333334
269000.0,302477.1666666667
1395000.0,1428189.44
299000.0,272831.9
175000.0,186279.54
368000.0,409657.7475
430000.0,427545.066547619
279000.0,325240.55
235000.0,273398.74333333335
425600.0,461374.6599999999
189000.0,153310.0
455000.0,420039.1516666666
675000.0,383721.85
299000.0,333308.465
298000.0,365099.29
239000.0,511899.78666666674
497500.0,361090.5
190000.0,482698.16666666674
395000.0,474123.34
305000.0,294050.5552380952
279000.0,309289.64863608626
495000.0,549578.715
399000.0,403944.77
284000.0,565321.005
267600.0,315452.0366666666
230000.0,273447.46
308000.0,296511.53071428573
422000.0,377101.1583333334
361500.0,350739.04
89500.0,99387.97619047617
165000.0,183948.75
515000.0,532463.66
830000.0,784317.638095238
489000.0,479548.69
695000.0,472850.29
180000.0,215281.485
28000.0,386216.525
258000.0,257038.425
356000.0,356303.48166666663
275000.0,255382.3333333333
349000.0,291671.48
309000.0,363990.725
995000.0,1082685.0
60000.0,105436.78
527000.0,456579.73
265000.0,308830.79523809516
350000.0,383119.5
245000.0,233687.58166666664
295000.0,422911.375
225000.0,206191.84
425554.0,450019.84
235000.0,304264.4989285714
450000.0,524167.45
499000.0,465504.1666666666
550000.0,589794.8
180000.0,192696.55666666667
260000.0,260977.9523809524
150000.0,148464.4
440000.0,446000.0
219000.0,225657.65500000003
309000.0,280607.8
185000.0,185791.94047619047
105000.0,135342.435
250000.0,319127.36119047616
231000.0,185668.4875
329000.0,302367.5
145000.0,136525.0
239000.0,258803.38333333336
445000.0,434340.5952380952
369876.0,368819.57
449000.0,536745.0
535000.0,672543.5
335000.0,344070.76
252500.0,241718.11116666667
145000.0,228538.965
565000.0,479268.0333333334
259000.0,350930.18
269860.0,280422.8333333333
140000.0,73264.5
85000.0,76253.75
350000.0,129435.0
159000.0,130275.0
249000.0,348737.7378571428
476000.0,476481.6666666666
421605.0,474412.85
294129.0,286195.5975
695000.0,693029.0
319471.0,317416.1516666666
245000.0,257519.915
197500.0,196937.5
195000.0,143998.0833333333
199000.0,297688.795
219000.0,382218.87
450000.0,325530.91833333333
349500.0,401245.2
156000.0,155895.0
269000.0,399541.472
418471.0,411947.8375
225000.0,178240.925
264500.0,264527.91666666674
395000.0,175610.0
339950.0,352705.975
183000.0,267876.0
199000.0,273281.66
342500.0,351538.1385714286
159000.0,223377.7269047619
335000.0,343923.86
545000.0,513030.8
84300.0,98495.5
1280000.0,1461819.005
235000.0,302914.5
385000.0,467940.215
190000.0,211748.15
171000.0,171033.575
185000.0,402674.0
200000.0,204910.295
240000.0,233689.48958333337
260000.0,296083.53833333333
369000.0,386014.65
125000.0,639265.0
235000.0,250132.5
420000.0,384348.55833333335
235000.0,294476.12
419000.0,405699.0
450000.0,542778.78
269000.0,267720.0
329000.0,287526.78
220000.0,161962.45
240000.0,255109.12
398500.0,378784.47333333327
140000.0,118511.2
159000.0,171260.0
523500.0,480092.53666666674
265000.0,283240.25
499000.0,346458.025
362000.0,364386.41
468000.0,486013.5
1195000.0,1215947.5
349000.0,369575.0
280000.0,342595.095
144000.0,157106.605
249000.0,417709.4866666667
229000.0,361120.4333333333
690000.0,313529.935
429000.0,392644.04
257881.0,277007.925
315000.0,331702.365
141288.0,131962.5
435000.0,318969.815
329000.0,389918.96
550000.0,523185.455
690000.0,620110.0
195000.0,288691.5
299000.0,369802.8666666667
299000.0,384124.8
310250.0,325472.18166666664
219000.0,199220.0
950000.0,1695645.0
515000.0,498178.33333333326
495000.0,477226.58
412500.0,351522.9666666666
263207.0,280501.18833333335
650000.0,638172.5
699000.0,510109.0
245000.0,284950.5333333333
649000.0,590382.105
215000.0,326398.5
156000.0,156130.0
485000.0,459453.5
259000.0,293922.25
247000.0,253904.3333333333
375000.0,380902.6111904763
269000.0,256975.0
129000.0,114362.25
175000.0,132430.64
419000.0,345154.9
165000.0,122675.0
315000.0,308112.68166666664
245000.0,253286.6
244900.0,254756.80666666664
795000.0,568806.34
88000.0,120549.23809523809
498500.0,498477.5266666666
295000.0,324947.685
210000.0,246477.35
215000.0,207231.32
1025000.0,1024662.77
270000.0,328730.66
398000.0,466436.94785714283
1750000.0,673389.5
489000.0,539492.015
299000.0,297271.575
243648.0,243053.8390138889
790000.0,933993.9285714286
990000.0,871450.25
374690.0,355014.51375
575000.0,554241.985
1245000.0,606069.0
265050.0,273062.499404762
185000.0,182899.5
257000.0,232051.62952380956
353500.0,353662.81666666665
351391.0,328042.6755238095
364062.0,337542.78620490624
199000.0,210128.045
1050000.0,990719.6428571428
299000.0,292122.325
339000.0,351141.14333333337
319000.0,318398.60500000004
350000.0,321588.25
99000.0,93495.0
495000.0,2086908.32875
835000.0,669776.5316666667
239000.0,393058.1
519000.0,432856.52
334000.0,443962.13269841275
139000.0,152362.18833333332
445000.0,449674.185
650000.0,456790.56666666665
400000.0,458200.24
444000.0,345798.315
189000.0,327652.64
319000.0,317726.985
613000.0,618521.0
233000.0,251631.19625541128
465000.0,602548.29
295000.0,410754.995
210000.0,235820.30666666664
189000.0,231000.72666666668
159000.0,174082.5
421147.0,420233.935
150000.0,227714.985
205000.0,307032.23333333334
442847.0,449765.995
449000.0,408990.9216666667
196815.0,195939.76133333336
327400.0,305469.5
306306.0,398828.025
55000.0,110870.0
226800.0,267931.82
329000.0,331205.7023809524
456000.0,440990.0
460000.0,485389.96428571426
140000.0,294229.845
325000.0,439121.875
425000.0,542299.0
372000.0,350519.70833333326
120000.0,115869.0
895000.0,2520470.5
335000.0,390257.3
882500.0,841420.2083333331
139000.0,194346.97
817500.0,875670.0000000001
365000.0,371208.75
369000.0,446990.0
335000.0,327999.9666666666
381000.0,377661.5
285000.0,236559.42
195000.0,238297.44833333333
450000.0,396331.625
397000.0,409334.8769841269
2950000.0,1879235.0
95000.0,102797.5
135000.0,281735.8497619048
245920.0,289525.905
384500.0,401297.045
285000.0,280586.5416666667
183500.0,163189.9
465000.0,449544.4952453101
360000.0,300462.45
250000.0,240361.0
338847.0,319896.15
169000.0,173934.78799999997
300000.0,243800.0
405000.0,403241.25333333336
465000.0,477091.375
160000.0,682329.915
750000.0,741332.5
530328.0,521980.76
325000.0,257986.95666666667
532000.0,492402.775
349900.0,354727.7641666667
406800.0,411157.3
40000.0,140877.70485714287
339000.0,329875.31
895000.0,670982.345
371000.0,356303.48166666663
280000.0,319388.84
220000.0,224880.5833333333
169000.0,212714.495
710859.0,646094.21
434400.0,450920.4
469000.0,371780.0
230000.0,341503.4133333333
354000.0,305427.41
299075.0,318371.17467857135
1190000.0,747400.0
320000.0,328096.1904761905
359000.0,366933.19
119000.0,151600.5
420000.0,601191.2
592500.0,593951.395
279000.0,278444.75
158000.0,335651.53416666674
775000.0,277918.5633333333
59900.0,44407.45
238000.0,302327.67666666664
272500.0,286127.2604166666
290000.0,393115.0
537720.0,777383.455
250000.0,271704.88333333336
326000.0,330552.0
720000.0,843667.5
45000.0,55887.02380952382
343366.0,364842.3808333333
270862.0,329769.195
500000.0,270937.22
180000.0,212086.0
151500.0,162434.205
550000.0,875565.25
401000.0,402214.14050000004
749000.0,487356.395
270000.0,488309.9
129000.0,254894.85
120000.0,115965.0
356000.0,353454.0175
485000.0,469745.0
659000.0,634784.48
270442.0,273121.3575
1095000.0,869865.0
309000.0,297272.23966666666
28000.0,395503.6
320000.0,290094.47
376000.0,376582.3636363635
695000.0,244722.9166666667
549000.0,378619.5
532000.0,497141.4416666667
20000.0,22021.546428571426
354100.0,383604.05666666664
284000.0,279958.4166666667
271000.0,290987.9757142857
98000.0,129365.0
99999.0,177920.56166666665
235000.0,261382.17
342000.0,288002.0183333333
415000.0,399612.14666666667
299000.0,244408.7
334000.0,342401.4285714285
344000.0,374581.78
120000.0,160785.0
276500.0,279958.4166666667
360000.0,314241.5
386000.0,315494.9744047619
500000.0,453771.3088235294
396000.0,357932.46
315000.0,315436.20416666666
535000.0,719053.3333333335
479500.0,422143.4238095238
679000.0,559289.995
395000.0,200434.59433333334
404000.0,405372.0
245000.0,296154.2083333334
253000.0,260747.7695238095
365000.0,324714.92
1485000.0,1190017.9166666665
650000.0,412964.5
230000.0,246235.49333333335
750000.0,655507.13
378800.0,374737.57
645000.0,416692.545
149000.0,158477.5
315000.0,332412.9476190476
1850000.0,1622597.5
276066.0,326682.78505411255
236000.0,253529.98611111112
220000.0,524898.985
300390.0,352048.84858333325
525000.0,522295.7326190477
179000.0,229916.69666666668
336200.0,326605.01333333337
610000.0,408701.99004242994
443290.0,484700.235
392000.0,436750.5441666667
254500.0,283764.6266810726
960000.0,835623.265
619000.0,719481.6666666665
545000.0,456428.175
295000.0,291205.07166666666
239854.0,288283.63666666666
265000.0,356475.7133333334
1195000.0,970246.75
295000.0,250520.5
179000.0,152158.495
895000.0,852804.85
160000.0,174100.0
180000.0,170643.48
115000.0,413496.5
325000.0,305207.20166666666
365000.0,379507.2
374885.0,375377.05
618264.0,582100.22
305000.0,360170.5251190476
307095.0,305838.21673160174
331800.0,338913.085
789000.0,820147.6783333335
426209.0,432564.76
225000.0,187193.0
835000.0,976482.245
224000.0,263318.05555555556
245000.0,196523.38291666665
343500.0,370264.4276190477
385000.0,255699.4
235000.0,376536.575
279000.0,253592.53
770000.0,672014.5866666667
394000.0,396215.445
429000.0,525659.145
199000.0,219699.0
85000.0,137157.5
229000.0,286716.3373809524
240000.0,148033.0
349000.0,339946.25
381000.0,340145.2583333333
175000.0,223809.74
251000.0,248254.3333333333
65000.0,103745.0
260000.0,258147.495
375000.0,234855.49
349000.0,340692.655
245000.0,484430.88
374975.0,364422.895
284162.0,281592.81415931275
254700.0,240330.54714285716
560000.0,1656384.0
289000.0,292218.655
384000.0,379832.8146159396
230000.0,223774.7023809524
149000.0,164586.535
177000.0,179491.69999999995
309000.0,298387.5
75000.0,128340.0
325000.0,333598.411865912
650000.0,567593.26
637000.0,522196.92
415000.0,415486.15333333344
190000.0,220107.72916666663
339000.0,327928.25
1840000.0,1198361.5
890000.0,329853.355
165000.0,226315.5
460200.0,450519.4826785714
540000.0,500901.66
389000.0,398047.215
234000.0,220548.73071428575
298000.0,290291.905
649000.0,560735.0
290000.0,264450.63666666666
460000.0,547044.8716666666
189000.0,209658.5
597500.0,535084.0
230000.0,369221.53
209000.0,261998.45
299000.0,268727.555
426000.0,435099.71666666673
295000.0,291205.07166666666
204471.0,215087.59024999998
290333.0,335308.80049999995
357500.0,363749.695
249500.0,429872.2
425000.0,333232.28
259000.0,244938.5
359000.0,341783.0
225000.0,285999.12666666665
230000.0,230004.83333333337
642000.0,322404.0991666667
595000.0,572276.675
410800.0,459809.35
290000.0,303164.1433333333
209000.0,259020.1
900000.0,526601.2
100000.0,139730.0
329400.0,331889.5229166667
340930.0,329633.6241666667
156500.0,174487.46999999997
236000.0,215437.77666666664
359900.0,314909.59285714285
295000.0,203880.0
589000.0,560487.13
235000.0,229869.4
239000.0,346307.5
695000.0,704924.6
60000.0,205611.37916666665
395000.0,344492.4969696969
240000.0,157958.28
255000.0,254085.39666666664
350000.0,152092.5
575000.0,943720.4166666665
353567.0,337735.7049404763
415000.0,572802.5
250000.0,326779.80833333335
419313.0,421307.12
399000.0,405035.825
177000.0,190627.495
352500.0,351538.1385714286
695000.0,748355.0
130000.0,185484.495
400207.0,459404.665
525000.0,1000904.245
39900.0,115812.5
165000.0,182494.43
475000.0,484685.8333333334
227625.0,242730.20198717952
159000.0,284155.8933333333
330500.0,329591.0452380952
265000.0,257006.0
449000.0,379282.58
59500.0,48992.0
430000.0,344451.01
252000.0,255861.14666666667
89000.0,96667.0
279000.0,295352.19738095236
365000.0,377112.6
439000.0,486445.3333333334
261000.0,265859.25417748914
599000.0,467883.365
169000.0,139910.33333333334
295000.0,443967.2083333334
199900.0,398901.0
365000.0,304260.98
660000.0,797595.0
795000.0,493736.875
358000.0,360519.17994505493
229000.0,250248.8333333333
149000.0,154060.0
575000.0,792533.815
235000.0,266577.7
315000.0,908469.8404761904
310000.0,273060.0
365000.0,450218.395
249000.0,297784.72
120000.0,84906.0
240000.0,239908.10261904757
105000.0,278933.7880952381
347000.0,347619.1233333333
139000.0,153379.995
1250000.0,1221500.0
199000.0,329876.71
200000.0,205399.5
247000.0,254991.27166666664
454000.0,427507.43333333335
439000.0,373802.2592857143
495000.0,583809.0
320000.0,191868.995
365000.0,301432.0
175000.0,110460.0
205500.0,203433.13095238095
218000.0,221153.13095238098
325000.0,324669.455
365000.0,368912.3825
383000.0,370640.96
219000.0,223310.0
259549.0,257278.06166666668
209000.0,203786.6666666667
540000.0,588912.06
320000.0,549352.8
450000.0,571408.0
35000.0,34935.0
415000.0,291980.5
345000.0,361256.3766666667
285000.0,228295.0
280320.0,227992.02285714287
169000.0,248888.3094047619
475000.0,299166.25
275000.0,271936.1666666666
80000.0,170965.375
379000.0,365242.555
327500.0,329650.7316666667
245910.0,221222.16
300000.0,295333.2166666666
285000.0,501695.81
284100.0,281540.02
344000.0,342164.85714285716
1250000.0,685185.41
234500.0,244052.60583333336
245000.0,307112.8333333334
135000.0,200307.825
329391.0,336364.98799999995
265050.0,274493.5
2927400.0,2754079.5333333337
225000.0,294772.5
150000.0,161201.605
287365.0,312773.1479365079
250000.0,321405.0
561843.0,501319.3400000001
1108800.0,1083842.845
539000.0,547535.0
95000.0,90225.0
478850.0,448199.565
534000.0,341913.435
248000.0,255427.775
515000.0,546949.4066666667
419500.0,406856.6513736263
75000.0,147143.7916666667
364500.0,283861.275
319000.0,332106.46
335000.0,334148.975
317700.0,339021.5833333334
250000.0,142637.5
335000.0,335090.75
359000.0,371098.45333333337
400000.0,509052.04545454547
159000.0,210822.25
362500.0,326360.23107142857
209000.0,220692.88
199000.0,173837.25
185000.0,166834.0
219000.0,260009.82
399000.0,401224.5
395000.0,356824.1
310000.0,287253.74269607844
210000.0,253184.0
540000.0,582943.6916666667
680000.0,709255.0
790000.0,592041.5
169000.0,234448.99
299000.0,443542.88
139000.0,257074.65
227000.0,232472.26722222223
428000.0,297394.2
175000.0,249710.89595238096
175000.0,185270.20666666664
250000.0,405680.6
289500.0,234610.78
299000.0,406150.0
125723.0,281650.895
129000.0,188762.28
21500.0,29924.675
315000.0,287866.4523809523
465000.0,356477.4416666667
105000.0,141403.85
328500.0,333960.825
235200.0,235051.80833333335
373650.0,400052.0535714286
89000.0,84798.04761904762
319800.0,367315.595
659340.0,453285.5025
429000.0,356396.4383333333
315000.0,291000.0725
380839.0,372897.7433333333
335000.0,352136.36166666663
331850.0,330619.1405447331
280000.0,194125.715
1099000.0,715458.6
197500.0,197987.5
750000.0,488977.80499999993
699000.0,563390.7116666667
285800.0,328474.6483333334
230000.0,366082.31
230000.0,223041.96428571432
375000.0,352140.99
230000.0,287324.87166666664
350000.0,236484.5
330000.0,237268.60714285716
409600.0,397348.685
234000.0,237006.20833333326
320000.0,451088.8089393939
439850.0,371393.5
369000.0,358078.095
149000.0,146260.5
260000.0,342928.95
230900.0,278626.0125
383000.0,406145.975
359910.0,408697.77
1490000.0,872437.5
239000.0,242429.035
299000.0,397438.06
6411680.0,1181009.832
340000.0,370978.79
349000.0,359484.33
245000.0,257540.0
125000.0,110035.0
353109.0,356878.77803571435
340000.0,368959.75
310000.0,315252.815
342000.0,345466.475
390000.0,367947.0283333334
395000.0,351525.0
299000.0,309898.58375
409000.0,354649.1533333334
229000.0,229322.33333333337
1440000.0,1291765.0
245000.0,256842.65
775000.0,766265.39
360000.0,291660.435
140000.0,180474.0
27000.0,475827.5
290000.0,317990.0
369000.0,365129.995
130000.0,125277.0
327500.0,337403.86
295000.0,293987.8871428572
320000.0,156737.5
250000.0,277051.13
359000.0,531482.445
224000.0,263318.05555555556
541000.0,520527.7083333334
289000.0,284343.0
72600.0,139935.0
305000.0,267546.815
220000.0,251944.45
349000.0,485020.155
310894.0,294563.1928775809
490000.0,488103.8126190477
240000.0,252595.0
245000.0,411766.49
365000.0,267659.61333333334
450000.0,280385.73333333334
225000.0,208314.0
420000.0,315320.1
229000.0,258415.225
220000.0,155195.99
148500.0,244410.005
330000.0,330874.7
575000.0,517980.36833333335
419000.0,446573.54
235000.0,185136.275
305000.0,316869.2083333334
1150000.0,925240.19
351045.0,336541.89416666667
239000.0,263681.8883333333
483000.0,498992.5
489000.0,416248.755
195000.0,334313.50666666665
264000.0,259725.5
375000.0,240373.49666666667
116000.0,221911.0
339000.0,310380.0833333333
422000.0,410352.45092857146
812500.0,752426.25
290000.0,480135.0
725000.0,1070789.0
289000.0,349080.72
185000.0,182414.08166666664
945000.0,802282.495
697000.0,560360.105
339000.0,282693.75
240000.0,352687.16
229000.0,292927.295
303000.0,308285.0
1890000.0,1595809.0
455000.0,487165.025
63950.0,207730.56780952384
425000.0,579869.96
29000.0,686113.693
975000.0,778256.245
179000.0,186252.5
379000.0,512346.05
259000.0,287866.4523809523
599000.0,574744.53
57500.0,98155.5
149500.0,198314.30433333333
319000.0,338665.535
400000.0,178251.125
407000.0,412085.0632857143
389000.0,139488.81166666665
394308.0,435066.91763888893
240000.0,343089.245
199000.0,198523.07095238098
650000.0,681035.75
330000.0,327493.3333333334
279000.0,363587.495
190000.0,211428.16666666663
415000.0,416326.94875
280000.0,283556.5
80000.0,151362.5
269000.0,344545.28
475000.0,594808.05
329000.0,302849.0357142857
499000.0,321815.6
208000.0,284847.25
294000.0,282744.0642026261
410000.0,425085.9666666666
147376.0,629547.75
628000.0,495812.02
349000.0,328799.655
1195000.0,1045055.25
295000.0,319727.225
849000.0,310905.375
399000.0,361939.21833333327
319000.0,363267.515
219000.0,255474.52380952376
555000.0,558375.0
99000.0,156678.14
2900000.0,1923705.0
195000.0,201349.045
199000.0,198372.85
275000.0,185933.44166666665
35000.0,62875.75
225000.0,218343.94666666666
398000.0,397538.0235714286
499000.0,484466.865
87900.0,123010.0
355000.0,349729.945
324000.0,269908.4404761905
130000.0,204616.76166666663
379000.0,361354.65428571426
1399000.0,1280733.3333333333
324000.0,353101.495
299000.0,462449.99
375000.0,396065.705
236000.0,238793.0773809524
129000.0,190079.5
465000.0,482690.9371428572
310500.0,404926.235
177500.0,246891.25
357000.0,399963.58166666667
699000.0,654703.88
525000.0,480027.0
214000.0,217883.327
235000.0,167220.5
475000.0,449150.495
239000.0,187313.345
335000.0,379350.0
129000.0,79710.0
219000.0,197093.935
189000.0,378998.7571428572
265000.0,319652.395
269000.0,310370.23412698414
25000.0,544517.25
413716.0,420220.245
326000.0,352452.20095238095
260000.0,160140.57
205000.0,237512.75
100000.0,589810.71
354000.0,351873.1713636363
899000.0,732500.6
195000.0,167949.16666666663
1400000.0,1142432.5
319000.0,354458.58
280000.0,278601.5416666666
439000.0,261244.405
1200000.0,819207.485
399000.0,409348.43
175000.0,224712.6
387000.0,364383.4233333333
270000.0,309364.67
362000.0,439201.36
361500.0,365945.3583333333
519000.0,629886.3566666667
226000.0,224527.75000000003
219000.0,207038.83333333337
130000.0,243143.975
530328.0,521980.76
625000.0,699936.28
299000.0,392871.08
350000.0,355335.72047619044
364000.0,351873.1713636363
599000.0,458483.78
437500.0,435922.0
258340.0,270835.33821428573
219000.0,275070.5
770000.0,424716.79
416000.0,505437.295
449000.0,547332.5
399000.0,372003.48595238104
817500.0,880395.8333333333
534605.0,544723.18
431000.0,411542.50500000006
299000.0,376119.0
1350000.0,2027430.255
349000.0,333152.89
299000.0,292101.0683333333
375000.0,390639.895
225000.0,352749.88666666666
595000.0,442685.75
249000.0,302102.89166666666
458222.0,406778.1333333333
220000.0,244747.42
237000.0,235585.5416666667
465000.0,511897.8466666666
350000.0,412474.985
725162.0,666354.1
395000.0,382377.37
650000.0,301842.3666666667
245000.0,325545.07333333336
366450.0,341914.33333333326
329000.0,386158.5
299000.0,338454.7
365000.0,400837.4
75000.0,108615.0
545000.0,564868.5
249000.0,315033.1016666666
249000.0,234160.5
154000.0,79570.0
468923.0,466854.23
239000.0,209809.955
185000.0,173361.50166666668
159000.0,187739.64
160000.0,174551.75
249000.0,219331.66666666663
348500.0,435277.5
334822.0,319159.8
299000.0,495036.78
30000.0,32771.5
175000.0,326649.85
239000.0,327006.86333333334
495000.0,318957.5
400000.0,418609.70238095237
258000.0,405913.62
825000.0,889419.0
350000.0,403373.12
790000.0,737275.0
335000.0,334148.975
235000.0,185328.93
196000.0,256946.275
444000.0,475985.75
179000.0,152877.495
349000.0,285934.5833333333
300000.0,318042.89166666666
895000.0,405059.775
450000.0,395806.63
485000.0,233026.075
458222.0,406778.1333333333
159000.0,160001.95
430000.0,472928.54666666663
324000.0,316445.3466666666
344700.0,343917.77666666673
